molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,standard_value_norm,pIC50_values
CHEMBL53596,CN1CCC(n2cc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,200,inactive,438.531,3.9669,1,5,200,6.698970004
CHEMBL67166,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,23400,inactive,299.499,3.9242,3,3,23400,4.630784143
CHEMBL24609,CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC,10000,inactive,344.492,4.1547,1,5,10000,5
CHEMBL26341,CCCCCCCC(=O)OCC(COC(C)=O)OC(=O)CCCCCCC,10000,inactive,386.529,4.7255,0,6,10000,5
CHEMBL26440,CCCCCCCC(=O)OCC(COC)OC(=O)CCCCCCC,100000,inactive,358.519,4.8088,0,5,100000,4
CHEMBL292495,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CO)CCn1cc2c2ccccc21,550,inactive,441.487,2.9444,2,6,550,6.259637311
CHEMBL294120,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCOC(CO)CCn1cc2c2ccccc21,6400,inactive,455.514,3.3345,2,6,6400,5.193820026
CHEMBL266951,COc1c(OCc2ccccc2)c(OCc2ccccc2)cc2c1-c1c(cc(OCc3ccccc3)c(OCc3ccccc3)c1OC)C[N+]1(C2)Cc2cc(OCc3ccccc3)c(OCc3ccccc3)c(OC)c2-c2c(cc(OCc3ccccc3)c(Oc3ccccc3)c2OC)C1,87000,inactive,1329.576,19.4445,0,12,87000,4.060480747
CHEMBL292719,O=C1OCC2O[C@@H](O)C3OC(=O)c4cc(O)c(O)c(O)c4-c4c(cc(O)c(O)c4O)C(=O)OC3C2OC(=O)c2cc(O)c(O)c(O)c2-c2c1cc(O)c(O)c2O,4000,active,784.544,0.6654,13,22,4000,5.397940009
CHEMBL60621,CCOC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OC)c1-c1c(C(=O)OCC)cc(OCc2ccccc2)c(OCc2ccccc2)c1OC,94000,active,782.886,10.0402,0,10,94000,4.026872146
CHEMBL217600,CCOC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1-c1c(C(=O)OCC)cc(OCc2ccccc2)c(OCc2ccccc2)c1OCc1ccccc1,50000,active,935.082,13.181,0,10,50000,4.301029996
CHEMBL61518,OCc1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1-c1c(CO)cc(OCc2ccccc2)c(OCc2ccccc2)c1OCc1ccccc1,70000,active,851.008,11.8122,2,8,70000,4.15490196
CHEMBL304437,COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1-c1c(C(=O)OC)cc(OCc2ccccc2)c(OCc2ccccc2)c1OCc1ccccc1,180000,active,907.028,12.4008,0,10,180000,3.744727495
CHEMBL294037,Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)COC2,32000,active,292.243,1.6174,6,7,32000,4.494850022
CHEMBL61477,COc1c(OCc2ccccc2)c(OCc2ccccc2)cc(CO)c1-c1c(CO)cc(OCc2ccccc2)c(OCc2ccccc2)c1OC,218000,active,698.812,8.6714,2,8,218000,3.661543506
CHEMBL59943,COc1c(OCc2ccccc2)c(OCc2ccccc2)cc(C=O)c1-c1c(C=O)cc(OCc2ccccc2)c(OCc2ccccc2)c1OC,218000,active,694.78,9.3118,0,8,218000,3.661543506
CHEMBL291583,COc1cc2c(c(OC)c1OC)-c1c(cc(OC)c(OC)c1OC)COC2,218000,active,376.405,3.4354,0,7,218000,3.661543506
CHEMBL302836,BrCc1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1-c1c(CBr)cc(OCc2ccccc2)c(OCc2ccccc2)c1OCc1ccccc1,103000,active,976.802,14.6174,0,6,103000,3.987162775
CHEMBL304422,O=Cc1cc(OCc2ccccc2)c(OCc2ccccc2)c(OCc2ccccc2)c1-c1c(C=O)cc(OCc2ccccc2)c(OCc2ccccc2)c1OCc1ccccc1,131000,active,846.976,12.4526,0,8,131000,3.882728704
CHEMBL291683,COC(=O)c1cc(O)c(O)c(O)c1-c1c(C(=O)OC)cc(O)c(O)c1O,218000,active,366.278,1.1604,6,10,218000,3.661543506
CHEMBL408596,c1ccc(COc2cc3c(c(OCc4ccccc4)c2OCc2ccccc2)-c2c(cc(OCc4ccccc4)c(OCc4ccccc4)c2OCc2ccccc2)C[N+]2(C3)Cc3cc(OCc4ccccc4)c(OCc4ccccc4)c(OCc4ccccc4)c3-c3c(cc(OCc4ccccc4)c(OCc4ccccc4)c3OCc3ccccc3)C2)cc1,131000,active,1647.995,25.5128,0,12,131000,3.882728704
CHEMBL305099,O=C(O[C@@H]1OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC2C2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC21)c1cc(O)c(O)c(O)c1,3000,active,936.649,1.6469,15,26,3000,5.522878745
CHEMBL303761,COc1c(OCc2ccccc2)c(OCc2ccccc2)cc(CBr)c1-c1c(CBr)cc(OCc2ccccc2)c(OCc2ccccc2)c1OC,218000,active,824.606,11.4766,0,6,218000,3.661543506
CHEMBL59451,COCc1cc(O)c(O)c(O)c1-c1c(COC)cc(O)c(O)c1O,98000,active,338.312,1.88,6,8,98000,4.008773924
CHEMBL59810,COC(=O)c1cc(OCc2ccccc2)c(OCc2ccccc2)c(OC)c1-c1c(C(=O)OC)cc(OCc2ccccc2)c(OCc2ccccc2)c1OC,97000,active,754.832,9.26,0,10,97000,4.013228266
CHEMBL63776,OCc1cc(OCc2ccccc2)c(OCc2ccccc2)c(O)c1-c1c(CO)cc(OCc2ccccc2)c(OCc2ccccc2)c1O,218000,active,670.758,8.0654,4,8,218000,3.661543506
CHEMBL294749,c1ccc(COc2cc3c(c(OCc4ccccc4)c2OCc2ccccc2)-c2c(cc(OCc4ccccc4)c(OCc4ccccc4)c2OCc2ccccc2)COC3)cc1,180000,inactive,832.993,12.8578,0,7,180000,3.744727495
CHEMBL59417,CCOC(=O)c1cc(O)c(O)c(O)c1-c1c(C(=O)OCC)cc(O)c(O)c1O,218000,inactive,394.332,1.9406,6,10,218000,3.661543506
CHEMBL429244,CNCCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,35,inactive,412.493,3.3097,2,5,35,7.455931956
CHEMBL6235,Cn1cc(C2=C(c3cn(CCCCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,76,inactive,426.52,3.8292,2,5,76,7.119186408
CHEMBL441172,Cn1cc(C2=C(c3cn(CCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,170,active,413.477,3.4727,2,5,170,6.769551079
CHEMBL267126,Cn1cc(C2=C(c3cn(CCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,41,inactive,443.532,3.32687,3,6,41,7.387216143
CHEMBL268769,CN(C)CCCn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,45,inactive,426.52,3.6519,1,5,45,7.346787486
CHEMBL268292,Cn1cc(C2=C(c3cn(CCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,340,inactive,385.423,2.6925,2,5,340,6.468521083
CHEMBL269264,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,75,inactive,398.466,3.049,2,5,75,7.124938737
CHEMBL6332,Cn1cc(C2=C(c3cn(CCCCC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,31,active,439.519,3.80647,3,5,31,7.508638306
CHEMBL6274,Cn1cc(C2=C(c3cn(CCCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,47,inactive,485.613,4.49717,3,6,47,7.327902142
CHEMBL6199,Cn1cc(C2=C(c3cn(CCCCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,280,active,427.504,3.8628,2,5,280,6.552841969
CHEMBL268529,Cn1cc(C2=C(c3cn(CCN)c4ccccc34)C(=O)NC2=O)c2ccccc21,64,active,384.439,2.6589,2,5,64,7.193820026
CHEMBL6205,Cn1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)c2ccccc21,130,active,399.45,3.0826,2,5,130,6.886056648
CHEMBL6331,Cn1cc(C2=C(c3cn(CCC[N+](C)(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,93,active,441.555,3.7965,1,4,93,7.031517051
CHEMBL268888,Cn1cc(C2=C(c3cn(CCCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,28,active,471.586,4.10707,3,6,28,7.552841969
CHEMBL6279,Cn1cc(C2=C(c3cn(CCC/N=C(\N)N[N+](=O)[O-])c4ccccc34)C(=O)NC2=O)c2ccccc21,26,active,485.504,2.1863,3,7,26,7.585026652
CHEMBL299496,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2C1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,16.3,active,615.777,6.1613,2,9,16.3,7.787812396
CHEMBL72211,O=Cc1ccsc1,4000000,inactive,112.153,1.5606,0,2,4000000,2.397940009
CHEMBL76469,OCc1ccsc1,4000000,active,114.169,1.2404,1,2,4000000,2.397940009
CHEMBL309186,O=Cc1csc(-c2cccs2)c1,500000,inactive,194.28,3.2891,0,3,500000,3.301029996
CHEMBL75706,O=Cc1csc(-c2ccc(C=O)s2)c1,1000000,active,222.29,3.1016,0,4,1000000,3
CHEMBL73495,O=Cc1csc(-c2ccc(-c3cccs3)s2)c1,5000,inactive,276.407,5.0176,0,4,5000,5.301029996
CHEMBL74983,O=Cc1csc(-c2ccc(-c3ccc(C=O)s3)s2)c1,700,active,304.417,4.8301,0,5,700,6.15490196
CHEMBL73197,OCc1csc(-c2ccc(CO)s2)c1,1000000,active,226.322,2.4612,2,4,1000000,3
CHEMBL310913,OCc1csc(-c2cccs2)c1,1000000,active,196.296,2.9689,1,3,1000000,3
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,500000,active,407.505,4.9456,0,4,500000,3.301029996
CHEMBL308288,O=Cc1csc(-c2ccc(-c3ccc(CO)s3)s2)c1,30000,inactive,306.433,4.5099,1,5,30000,4.522878745
CHEMBL420938,O=Cc1ccc(-c2ccc(-c3cc(CO)cs3)s2)s1,300,active,306.433,4.5099,1,5,300,6.522878745
CHEMBL76100,OCc1csc(-c2ccc(-c3cccs3)s2)c1,3000,active,278.423,4.6974,1,4,3000,5.522878745
CHEMBL72370,OCc1csc(-c2ccc(-c3ccc(CO)s3)s2)c1,300000,inactive,308.449,4.1897,2,5,300000,3.522878745
CHEMBL282805,CC1n2c3ccccc3c3c4c(c5c6ccccc6n(c5c32)C(C)S1(=O)=O)C(=O)NC4=O,2.4,inactive,443.484,4.2514,1,6,2.4,8.619788758
CHEMBL285613,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CN(C(CO)CO)C3,10,active,440.459,2.3698,3,7,10,8
CHEMBL282298,CCOC(=O)C1n2c3ccccc3c3c4c(c5c6ccccc6n(c5c32)CS1(=O)=O)C(=O)NC4=O,20,active,487.493,3.2336,1,8,20,7.698970004
CHEMBL27387,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C[S+]([O-])C3,19,active,399.431,3.4633,1,5,19,7.721246399
CHEMBL283399,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1COCC3S1(=O)=O,20,active,457.467,3.2418,1,7,20,7.698970004
CHEMBL131653,COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,400000,inactive,289.287,2.2021,4,6,400000,3.397940009
CHEMBL26817,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CN(CCO)C3,15,active,396.45,3.3687,2,5,15,7.823908741
CHEMBL355853,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,300000,inactive,387.476,4.6446,4,6,300000,3.522878745
CHEMBL283259,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CS(=O)(=O)C3,2,inactive,415.43,3.1294,1,6,2,8.698970004
CHEMBL168533,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,20000,inactive,393.439,4.2051,4,6,20000,4.698970004
CHEMBL26936,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CNC3,145,inactive,366.38,3.3042,2,5,145,6.838631998
CHEMBL283930,NC1=NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1COC3,24,active,366.38,3.7067,1,5,24,7.619788758
CHEMBL26074,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CN(CCO)C3,17,inactive,410.433,3.0089,2,6,17,7.769551079
CHEMBL281448,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CS(=O)(=O)C3,5,inactive,401.447,3.4892,1,5,5,8.301029996
CHEMBL168366,O=C(OCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,42000,active,379.412,3.815,4,6,42000,4.37675071
CHEMBL284632,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1COC3,11,inactive,367.364,3.7312,1,5,11,7.958607315
CHEMBL319620,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,100000,active,275.26,2.1137,5,5,100000,4
CHEMBL170997,CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,20000,active,415.53,5.4248,4,6,20000,4.698970004
CHEMBL26872,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CSC3,7,active,369.449,4.8076,1,4,7,8.15490196
CHEMBL26996,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CN(O)C3,90,inactive,382.379,3.4058,2,6,90,7.045757491
CHEMBL311543,CNC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,160,active,454.53,3.1715,2,6,160,6.795880017
CHEMBL91829,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,320,inactive,468.557,3.5137,1,6,320,6.494850022
CHEMBL328229,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCO[C@H](CNCc1ccccc1)CCn1cc2c2ccccc21,4200,active,530.628,4.7419,2,6,4200,5.37675071
CHEMBL316239,NC[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,790,inactive,440.503,2.9108,2,6,790,6.102372909
CHEMBL312211,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)n1,15200,active,338.517,3.3784,3,5,15200,4.818156412
CHEMBL79284,CCCCCCCCCCc1cccc([C@@H](O)[C@@H](N)CO)n1,30500,active,308.466,3.1178,3,4,30500,4.515700161
CHEMBL315198,CCCCCCCCCc1ccc([C@@H](O)[C@@H](N)CO)s1,10000,inactive,299.48,3.3942,3,4,10000,5
CHEMBL79775,CCCCCCCCCCCCc1ccc([C@@H](O)[C@@H](N)CO)s1,14000,inactive,341.561,4.5645,3,4,14000,4.853871964
CHEMBL156433,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CCCC#N)C(=O)NC3=O,5,inactive,436.471,4.63538,1,6,5,8.301029996
CHEMBL315574,N[C@@H](CO)[C@H](O)c1cccc(C#CCCCCCc2ccccc2)n1,15900,active,338.451,2.5892,3,4,15900,4.798602876
CHEMBL346467,COc1ccc2c(c1)c1c3c(c4c5cc(OC)ccc5n(CCC#N)c4c1n2C)CNC3=O,56,active,438.487,4.61368,1,6,56,7.251811973
CHEMBL348563,Cn1c2ccc(O)cc2c2c3c(c4c5cc(O)ccc5n(CCC#N)c4c21)CNC3=O,9,inactive,410.433,4.00768,3,6,9,8.045757491
CHEMBL83961,CCCCCCCCCCCCc1cccc([C@@H](O)[C@@H](N)CO)c1,3700,active,335.532,4.503,3,3,3700,5.431798276
CHEMBL157822,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CC(O)CN(C)C)C(=O)NC3=O,4,active,470.529,3.2541,2,7,4,8.397940009
CHEMBL83281,CCCCCCCCCCCc1cccc([C@@H](O)[C@@H](N)CO)n1,10000,active,322.493,3.5079,3,4,10000,5
CHEMBL157892,CN(C)CCCn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3,45,inactive,410.521,4.6345,1,4,45,7.346787486
CHEMBL79293,CCCCCCCCCCCCCCCCc1cccc([C@@H](O)[C@@H](N)CO)n1,4500,active,392.628,5.4584,3,4,4500,5.346787486
CHEMBL312617,CCCCCCCCCCC#Cc1csc([C@@H](O)[C@@H](N)CO)c1,10800,inactive,337.529,3.9834,3,4,10800,4.966576245
CHEMBL346038,CN(C)CC(O)Cn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3,30,inactive,426.52,3.6053,2,5,30,7.522878745
CHEMBL156172,CN(C)CC(O)Cn1c2ccccc2c2c3c(c4c5ccccc5n(C)c4c21)C(=O)NC3=O,21,inactive,440.503,3.2455,2,6,21,7.677780705
CHEMBL84399,CCCCCCCCCCCC(=O)c1csc([C@@H](O)[C@@H](N)CO)c1,22400,inactive,355.544,4.2047,3,5,22400,4.649751982
CHEMBL310407,CCCCCCCCCCc1cc([C@@H](O)[C@@H](N)CO)on1,43900,inactive,298.427,2.7108,3,5,43900,4.35753548
CHEMBL83595,CCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)n1,10000,active,318.461,2.9268,3,4,10000,5
CHEMBL450573,CCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1,9700,active,317.473,3.5318,3,3,9700,5.013228266
CHEMBL157967,COc1ccc2[nH]c3c(c4c(c5c6cc(OC)ccc6n(CCCN(C)C)c35)CNC4=O)c2c1,550,active,456.546,4.6413,2,5,550,6.259637311
CHEMBL157528,CN(C)CCCn1c2ccc(O)cc2c2c3c(c4c5cc(O)ccc5[nH]c4c21)C(=O)NC3,16,active,428.492,4.0353,4,5,16,7.795880017
CHEMBL86219,CCCCCCCCCCCCc1cc([C@@H](O)[C@@H](N)CO)on1,9100,active,326.481,3.491,3,5,9100,5.040958608
CHEMBL82271,CCCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1,2900,active,337.529,3.9834,3,4,2900,5.537602002
CHEMBL83733,CCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)n1,13300,active,304.434,2.5367,3,4,13300,4.876148359
CHEMBL86221,CCCCCCCCCC/C=C/c1csc([C@@H](O)[C@@H](N)CO)c1,5000,active,339.545,4.6451,3,4,5000,5.301029996
CHEMBL84654,CCCCCCCCCCC#Cc1cccc([C@@H](O)[C@@H](N)CO)c1,2700,active,331.5,3.9219,3,3,2700,5.568636236
CHEMBL82095,CCCCCCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1,3500,active,351.556,4.3735,3,4,3500,5.455931956
CHEMBL154245,CN(C)CCCn1c2ccccc2c2c3c(c4c5ccccc5[nH]c4c21)C(=O)NC3,230,active,396.494,4.6241,2,3,230,6.638272164
CHEMBL345593,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CCC#N)C(=O)NC3=O,2,active,422.444,4.24528,1,6,2,8.698970004
CHEMBL348902,COc1ccc2c(c1)c1c3c(c4c5cc(OC)ccc5n(CCC#N)c4c1n2C)C(=O)NC3=O,6,active,452.47,4.25388,1,7,6,8.22184875
CHEMBL83102,CCCCCCCCCCCC(=O)c1ccc([C@@H](O)[C@@H](N)CO)s1,22400,active,355.544,4.2047,3,5,22400,4.649751982
CHEMBL347154,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(CCC#N)c4c1n2C)C(=O)NC3=O,16,active,422.444,4.24528,1,6,16,7.795880017
CHEMBL84653,CCCCCCCCCCCC(=O)c1cccc([C@@H](O)[C@@H](N)CO)c1,20700,active,349.515,4.1432,3,4,20700,4.684029655
CHEMBL85502,CCCCCCCCCCCCc1csc([C@@H](O)[C@@H](N)CO)c1,13300,active,341.561,4.5645,3,4,13300,4.876148359
CHEMBL82126,CCCCCCCCCCC#Cc1cc([C@@H](O)[C@@H](N)CO)cs1,34500,active,337.529,3.9834,3,4,34500,4.462180905
CHEMBL84652,CCCCCCCCCCCOc1cccc([C@@H](O)[C@@H](N)CO)c1,24100,active,337.504,3.9492,3,4,24100,4.617982957
CHEMBL79330,CCCCCCCC#Cc1ccc([C@@H](O)[C@@H](N)CO)s1,19900,active,295.448,2.8131,3,4,19900,4.701146924
CHEMBL345639,COc1ccc2c(c1)c1c3c(c4c5ccccc5n(C)c4c1n2CC(O)CN(C)C)C(=O)NC3,86,active,456.546,3.6139,2,6,86,7.065501549
CHEMBL51758,Cn1cc(C2=C(c3cn(C)c4ccc(Cl)cc34)C(=O)NC2=O)c2ccccc21,70,active,389.842,3.8906,1,4,70,7.15490196
CHEMBL301389,Cn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2ccccc21,400,active,352.393,3.8987,1,3,400,6.397940009
CHEMBL54209,Cc1cccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1,600,active,316.36,3.05392,1,3,600,6.22184875
CHEMBL301515,Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21,120,active,355.397,3.2372,1,4,120,6.920818754
CHEMBL52128,Cn1cc(C2=C(c3cn(C)c4cc(N)ccc34)C(=O)NC2=O)c2ccccc21,80,active,370.412,2.8194,2,5,80,7.096910013
CHEMBL541401,Cl.Cn1cc(C2=C(c3ccc4cc5n(c4c3)CCC(CN)C5)C(=O)NC2=O)c2ccccc21,15,active,424.504,3.2213,2,5,15,7.823908741
CHEMBL537897,COCc1cc(O)c(O)c(O)c1-c1c(COC)cc(O)c(O)c1O.Cl,21,active,338.312,1.88,6,8,21,7.677780705
CHEMBL484452,C=CC(C)(C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H]([C@@H](C)CC)N2C,0.0135,active,383.536,3.5156,3,3,0.0135,10.86966623
CHEMBL444478,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,25000,active,624.592,-1.0159,9,15,25000,4.602059991
CHEMBL225616,Cc1ccc2c(c1)cc1c(=O)nc(-c3ccccc3)nc-1n2C,4.55,active,301.349,3.40872,0,4,4.55,8.341988603
CHEMBL225561,CCn1c2nc(-c3ccccc3)nc(=O)c-2cc2ccccc21,12.9,inactive,301.349,3.5832,0,4,12.9,7.88941029
CHEMBL471512,O=c1nc2n(-c3ccccc3)c3ccccc3cc-2c(=O)n1-c1ccccc1,100,active,365.392,3.6414,0,5,100,7
CHEMBL509048,CCn1c2nc(=O)n(-c3ccccc3)c(=O)c-2cc2ccccc21,53.3,active,317.348,2.6721,0,5,53.3,7.273272791
CHEMBL471503,Cn1c2nc(=O)n(-c3ccccc3)c(=O)c-2cc2ccccc21,60.1,active,303.321,2.1892,0,5,60.1,7.221125528
CHEMBL471502,Cn1c(=O)nc2n(-c3ccccc3)c3ccccc3cc-2c1=O,100,inactive,303.321,2.1892,0,5,100,7
CHEMBL511479,CCCCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,23.9,active,283.331,2.0001,0,5,23.9,7.621602099
CHEMBL505693,CCCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,46,active,269.304,1.61,0,5,46,7.337242168
CHEMBL472210,CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,46.6,active,255.277,1.2199,0,5,46.6,7.331614083
CHEMBL510682,CCn1c2nc(=O)[nH]c(=O)c-2cc2cc(C)ccc21,10,active,255.277,1.51792,1,4,10,8
CHEMBL471342,O=c1nc2n(-c3ccccc3)c3ccccc3cc-2c(=O)[nH]1,100,active,289.294,2.1788,1,4,100,7
CHEMBL228722,Cn1c2nc(N)nc(=O)c-2cc2ccccc21,14.8,inactive,226.239,1.0155,1,5,14.8,7.829738285
CHEMBL514017,CCCC/C=C/C=C/CC(=O)O[C@@]12C[C@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@]4(O)C(=O)C(C)=C[C@@H]34)[C@@H]1C2(C)C,17,active,498.66,4.2029,3,6,17,7.769551079
CHEMBL476674,OC[C@H]1O[C@@H](Oc2ccc(/C=C\c3cc(O)cc(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,6,active,390.388,0.4469,6,8,6,8.22184875
CHEMBL509386,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C\c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,200,active,390.388,0.4469,6,8,200,6.698970004
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,30,active,228.247,2.9738,3,3,30,7.522878745
CHEMBL478753,OC[C@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,3,active,390.388,0.4469,6,8,3,8.522878745
CHEMBL142652,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,200,active,390.388,0.4469,6,8,200,6.698970004
CHEMBL68236,CCN(CC)CCOc1ccc(C(=C(C#N)c2ccccc2)c2ccc(OCCN(CC)CC)cc2)cc1,3000,active,511.71,6.61048,0,5,3000,5.522878745
CHEMBL4282837,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccc(O)cc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,1,active,498.539,3.7652,4,8,1,9
CHEMBL284861,Cn1sc(=O)n(Cc2ccccc2)c1=O,100000,active,222.269,0.6568,0,5,100000,4
CHEMBL402818,Cc1c(Nc2c(C#N)cnc3sc(-c4cccc(CN(C)C)c4)cc23)ccc2[nH]ccc12,1300,active,437.572,6.4299,2,5,1300,5.886056648
CHEMBL583906,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCNCC4)ccc3o2)ccc2[nH]ccc12,16,active,462.557,5.305,3,6,16,7.795880017
CHEMBL570924,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CC[N+](C)([O-])CC4)ccc3o2)ccc2[nH]ccc12,360,active,492.583,5.6598,2,6,360,6.443697499
CHEMBL571581,Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(C)CC4)ccc3o2)ccc2[nH]ccc12,21,active,476.584,5.6472,2,6,21,7.677780705
CHEMBL4873647,CC(F)(F)COc1ncncc1CNc1ncc(C#N)c(N[C@@H]2CC[C@H](O)C(C)(C)C2)n1,4310,active,447.49,3.13588,3,9,4310,5.36552273
CHEMBL300936,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,35000,active,490.651,3.3449,4,9,35000,4.455931956
CHEMBL60254,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,22,active,550.52,2.1456,7,10,22,7.657577319
